User,Comment,Likes,Published At,Time Ago
@walterprince8462,Why didn’t Trump enter the military and show how brave he is this typical of fat old men that send your sons and daughters off to war while their house brats are exempted from military services. As for this being an attack on democracy this is a misnomer the disruption of social order is the product of President Trump the desire of wanting to be president for life is a mental regression back into the days of Bonaparte of France,0,2021-01-08T06:55:44Z,2021-01-08T06:55:44Z
@falviagee2767,"Someone left the back door open in Congress.  This was a inside job and sick Trump knew about it.  Shame Shame on America -- DAMN -- Is this ""Lets make America Great Again"" -- We should demand ""LOCK HIM UP"". Lock Trump up immediately",0,2021-01-08T06:43:40Z,2021-01-08T06:43:40Z
@wild-radio7373,"Nutters. 
Not in Oregon they wont...
Head on a swivel yall♡♡♡
Green Blue alliance!!!
🤜🏻👍🤛🏻",0,2021-01-08T06:17:44Z,2021-01-08T06:17:44Z
@lukelee3,All this news is only suprising if you're white,1,2021-01-08T05:42:40Z,2021-01-08T05:42:40Z
@gradualuprisintheory,Senate flipped!,0,2021-01-08T05:42:17Z,2021-01-08T05:42:17Z
@kbkatherineb3944,Commander Bone Spurs still sending others to fight his battles.,0,2021-01-08T05:40:59Z,2021-01-08T05:40:59Z
@gradualuprisintheory,This is the White House. This is a mob. Police stand by and watch. What does this tell you?,0,2021-01-08T05:37:23Z,2021-01-08T05:37:23Z
@lukelee3,Fbi and secret service cleared the capitol. NOT CAPITOL POLICE who coluded with the the TERRORISTS.,1,2021-01-08T05:35:00Z,2021-01-08T05:35:00Z
@amystanley3681,Wow!!! You are a anchor on tv 😳,0,2021-01-08T05:16:03Z,2021-01-08T05:16:03Z
@edwardmiessner6502,"Trump: ""And you all are very special."" (He means wicked retarded --- we know he thinks they're a bunch of losers, that he's called them despicable, and that he loves the poorly educated)",0,2021-01-08T05:11:40Z,2021-01-08T05:11:40Z
@pliniablue1473,"Maybe it would be a good idea to go deeper into what moves this particular kind of Trump supporters (there are a few kind).  They say they are the forgotten Americans because they are not doing so well.  If you think about it their revolt might not be moved by much different than the French yellow jackets who are also not doing as well.  I want to believe that racism is just something they hold on to as to feel relevant and blame, though if it were more, it needs understanding and social programs for people of different races to interact in a friendly manner. I think Biden is right being reluctant to go after Trump as imprisoning him could cause deep resentment right now.   I think he should address these people directly understanding where they are at.  Unsettling divisions run through societies worldwide, not just the US.  Misery has to be uplifted; inequality cannot continue this way.  People need a higher dose of wellbeing and tranquility and sophisticated education has to be boosted because that is part of the problem too.",0,2021-01-08T05:08:40Z,2021-01-08T05:08:40Z
@nabie981,"With this shocking aftermath of riot, Trumpers are now blaming Antifa for this mess. How convenient!",0,2021-01-08T05:07:00Z,2021-01-08T05:07:00Z
@jackparker8686,It isn't exactly a crossword puzzle but it is reason  for heightened alert,0,2021-01-08T04:58:59Z,2021-01-08T04:58:59Z
@jackparker8686,Any info they might have needed could have even been picked up directly from Donald Trump as to where and what to look for.,0,2021-01-08T04:56:30Z,2021-01-08T04:56:30Z
@jackparker8686,How else might at work how else might be feasible?,0,2021-01-08T04:53:26Z,2021-01-08T04:53:26Z
@jackparker8686,"Can we imagine Donald Trump saying , I'll get what I need or we'll launch another one????",0,2021-01-08T04:52:35Z,2021-01-08T04:52:35Z
@jackparker8686,was the whole thing of ruse to obtain that computer and whatever else they needed?,0,2021-01-08T04:50:31Z,2021-01-08T04:50:31Z
@jackparker8686,He doesn't understand... freedom of speech doesn't allow planning to over throw the government.... I don't know what was on that computer stolen better change those codes how many moles are in possibly the silos.. How might they hack and control their plan?,0,2021-01-08T04:46:03Z,2021-01-08T04:46:03Z
@negrildoc,Thanks for your truthful reporting Amy Goodman!,0,2021-01-08T04:17:22Z,2021-01-08T04:17:22Z
@riffrafoo,"Fascists organized an insurrection to overthrow he government, Trump wants to be a dictator the police endorsed Trump .",0,2021-01-08T03:44:26Z,2021-01-08T03:44:26Z
@SEACRUZNY,Manifest Destiny 👁🦋👁,0,2021-01-08T03:36:31Z,2021-01-08T03:36:31Z
@FRACTUREDVISIONmusic,"Guiliani, a supposed attorney, they take oaths too, calling for ""Trial by Combat"" - it seems appropriate to say, he's completely lost it, but fact is that train left the station a long long time ago.",0,2021-01-08T03:05:09Z,2021-01-08T03:05:09Z
@LORDNAG1,"Only thing they achieve yesterday, is letting the world know they need to prepared for the inevitable Implosion of the United States of America.",1,2021-01-08T02:46:53Z,2021-01-08T02:46:53Z
@birdlynn417,"Finally a Republican tells it like it is. Thanks, Mitt.",0,2021-01-08T02:46:51Z,2021-01-08T02:46:51Z
@JohnHoffman65,"Chicken hawks: Trump & Jr, and Giuliani, all whipped up this seditious insurrection prior to marching to the Capitol Building.",0,2021-01-08T02:37:23Z,2021-01-08T02:39:17Z
@doganozkan2231,Democracy now!!!,0,2021-01-08T02:22:12Z,2021-01-08T02:22:12Z
@byrongsmith,Outstanding job covering a complex and historic set of developments. Thank you DN!,0,2021-01-08T02:15:13Z,2021-01-08T02:15:13Z
@bobblues1158,"The Trump crowd could possibly be payed criminals. It is the method used in the of the Fascist movement in Germany and Italy in the
1930´s  leading up to the 2nd world war. Resulting in the creation of The Brown Shirts. Trump as Mussolini or Hitler. Who is 
paying for this? I will not conjecture. But there are corporations willing to do anything to continue plundering the planet.",0,2021-01-08T02:05:38Z,2021-01-08T02:05:38Z
@camelotjm,"If pigeons were more intelligent, a shared problem with Trump supporters,  they might understand the ramifications of going around shouting ""coup"" repeatedly.  

Also, particularly responsible for the degradation of the USA transportation infrastructure.  (Trump and Pidgeons)

Finally, they shit on everything and everyone.  (Except their own )

Pigeons don't wear masks either",0,2021-01-08T02:04:29Z,2021-01-08T02:04:29Z
@richardburnett-_,4100 deaths Weds 6th,0,2021-01-08T02:02:57Z,2021-01-08T02:02:57Z
@newyorkcity76,The protester real native Americans citizens than Congress members,0,2021-01-08T01:50:00Z,2021-01-08T01:50:00Z
@bad2be322,"Muslim woman with head scarf, in government, That's diversity that's America at its best. I love it",0,2021-01-08T01:36:40Z,2021-01-08T01:36:40Z
@FeebleAntelope,It's a little more appropriate to photoshop Trump's head onto the Red Skull.,0,2021-01-08T01:34:55Z,2021-01-08T01:34:55Z
@999Melinda,hear at 3.36 - easy to understand why it was so easy to get in the capitol when some policemen let them in....,0,2021-01-08T01:33:42Z,2021-01-08T01:33:42Z
@mustafabinsober1248,"Trump has one move left

As the great John McCain sang Bomb, Bomb, Bomb, Bomb, Bomb Iran",0,2021-01-08T01:23:04Z,2021-01-08T01:23:04Z
@MichaelSharpBLACKDRUMMIKE,wtf,0,2021-01-08T01:08:46Z,2021-01-08T01:08:46Z
@johnvaughn2960,What a Quack...,0,2021-01-08T00:49:36Z,2021-01-08T00:49:36Z
@Fatfingertunes,With respect to Amy... I really think we should explain who Elaine Chou is...,0,2021-01-08T00:48:00Z,2021-01-08T00:48:00Z
@bettywolfe6654,Lol,0,2021-01-08T00:38:18Z,2021-01-08T00:38:18Z
@poofpoof3966,"23 seconds and in You are a liar.  Guess you feel you can troll the world , that is a mistake....  Trump stated multiple times for all to go home he stated we need peace...  but you want to be a troll and try to manipulate things in your favor....  where was your world news when the democrats had thousands of dead people voting ...  slander and freedom of speech have become one in the same.",0,2021-01-08T00:37:35Z,2021-01-08T00:37:35Z
@mukeshdas9649,1:27 I recieve 181 a day by having this here *f u n d a i l y p a y*,0,2021-01-08T00:37:33Z,2021-01-08T00:37:33Z
@dillon4060,"And what made all this possible? How did we come to have a madman in the white house? Because Bernie Sanders and his cult of ill informed followers stayed home, or unbelievably, voted for Trump in 2016. Shame on you all!!!!!",0,2021-01-08T00:28:29Z,2021-01-08T00:28:29Z
@janecaswell7579,Noam Chomsky interview by Amy Goodman stated that Donald Trump is the most dangerous leader in history.,0,2021-01-08T00:26:05Z,2021-01-08T00:26:05Z
@yvonnecita1952,What a monster is trump!,0,2021-01-08T00:25:43Z,2021-01-08T00:25:43Z
@MrDracko83,"Totally sounds like Trump said it. ""Even though I totally disagree with the outcome of the election, and the facts bear me out, nevertheless there will be an orderly transition on Jan 20th."" lololol",0,2021-01-08T00:22:11Z,2021-01-08T00:22:30Z
@janecaswell7579,"It's truly upsetting 💔 there were tears in my eyes to see our beautiful Capitol building ram sacked. Then to see all the newspaper headlines from other countries.... I just burst into tears. Right now we need to think about the words of John F. Kennedy and think about what we can do for this country and the planet FORGET DEMOCRATS VERSUS REPUBLICANS, RED VERSUS BLUE, BLACK VERSUS WHITE,..... WHO HAS GOTTEN RICHER DURING THIS PANDEMIC.. WHO HAS BENEFITED FROM ALL THIS CHAOS?  Where are the religious leaders?",0,2021-01-08T00:21:05Z,2021-01-08T00:21:05Z
@BUTGOD-j1x,"Finally, Amy gets to lead off news that doesn't list the latest numbers on that virus thing.",0,2021-01-07T23:28:52Z,2021-01-07T23:28:52Z
@davidcanatella4279,All this mess over which one of these disgusting puppets gets the bank appointment known as U.S. president.  Peaceful transition to Biden is an oxymoron.,0,2021-01-07T23:19:39Z,2021-01-07T23:34:29Z
@By_Rant_Or_Ruin,"Dems ARE NOT PROGRESSIVES. Progressives are progressive. Progressives are not far left. The congress has moved substantially right - against 80% of the will of the people who want M4A, UBI, Debt forgiveness and a new way to manage this capitalistic system.",0,2021-01-07T23:14:28Z,2021-01-07T23:14:28Z
@naivedays5421,They really got hyped up that much by a really shitty speech lol man yall are so easily influenced,0,2021-01-07T23:12:46Z,2021-01-07T23:12:46Z
@naivedays5421,Just goes to show how easily manipulated some people are well THESE people are. That was the lamest inciting of a riot/protest I have ever heard..,0,2021-01-07T23:11:37Z,2021-01-07T23:11:37Z
@AdvMedic2010,Pence’s Political Career is over for allowing Trump to precede with his hateful division of Americans. Pence better join with Invoking The 25th Amendment to remove Trump from office!,0,2021-01-07T23:04:20Z,2021-01-07T23:04:20Z
@bruceclayborn579,"Every dime I planted in His administration came with me on my knees asking God ,  to fight my battles.  
2015 I told the whole world he was a thief.  Now everyone see's him for who he is and this is what it is .  It should of been stopped along time ago.  If these were African Americans we would see bodies all over laying dead .
Beautiful Blessings To All.",0,2021-01-07T22:52:20Z,2021-01-07T22:52:20Z
@kidmohair8151,"Dorsey and Zuck-a-Buck have only now, (too late), 
closed the proverbial barn door....think of the datamining and ad revenue 
they're going to lose, poor billionaires",0,2021-01-07T22:37:57Z,2021-01-07T22:37:57Z
@davesorensen2812,12.50 minute mark - Republican Congressperson quoting Hitler.,0,2021-01-07T22:37:41Z,2021-01-07T22:37:41Z
@mialoukola5303,What a mess!,0,2021-01-07T22:34:32Z,2021-01-07T22:34:32Z
@theobserver9131,To all the countries saying we're just getting a taste of our own medicine; I agree.,0,2021-01-07T22:29:17Z,2021-01-07T22:29:17Z
@kurtdunbar912,This is what fascism looks like.,0,2021-01-07T22:28:12Z,2021-01-07T22:28:12Z
@fannys941,Coward!,0,2021-01-07T22:26:27Z,2021-01-07T22:26:27Z
@mialoukola5303,But where was the law and order?,0,2021-01-07T22:26:16Z,2021-01-07T22:26:16Z
@1jediwitch,🇺🇸Hunger Games🇺🇸,0,2021-01-07T22:21:58Z,2021-01-07T22:21:58Z
@kidmohair8151,"so 
there was the Kapp putsch, in 1920...and that was followed by the Beer Hall putsch in 1923...
they'll be back and they'll be much cleverer....
12:47 there are at least 3 of them who are now members of the body they wish to overthrow, 
these 2 and Marjorie Taylor Greene",0,2021-01-07T22:18:11Z,2021-01-07T23:04:04Z
@jjetta264,TRUMP has to go to JAIL! Trump is responsible for Coup d'etat. Any other American would be incarcerated and charged. NO PERSON IN THE UNITED STATES IS ABOVE THE CONSTITUTION.,0,2021-01-07T22:12:45Z,2021-01-07T22:12:45Z
@karentorkar8256,"Trial by combat?  OMG.
Nero fiddling, more like.",0,2021-01-07T22:03:04Z,2021-01-07T22:03:26Z
@TerranHitchhiker,"I'm quite surprised Amy ,  almost always in sinc with your reporting,  but praising someone and acknowledging you believe they said something you agree with are 2 entirely separate things . Agree with that woman's statement or not ... but she definitely did not praise Hitler.. at least you showed the clip. If 1 of 2 arch enemies declared that the other had gotten it right when the first one to the docks always gets the best choices of fish .. is just acknowledgement of some mutually agreed on fact .. he or she can still think the other is a terrible piece of trash yet got the fish bit right",0,2021-01-07T21:59:00Z,2021-01-07T21:59:00Z
@shillowwoods7687,The left side of the swamp let the people in so it wood hurt are county and PRESIDENT Trump and the people. Free are PRESIDENT Trump..the left side of the swamp calls that woman death they the ones needs to go to jail get them out of are capital,0,2021-01-07T21:50:49Z,2021-01-07T21:50:49Z
@nickcazares2851,"The act wasn't quite convincing enough. The protests gave it all away this year. 

All of the Society of Spectacle has been exposed.",0,2021-01-07T21:50:33Z,2021-01-07T21:50:33Z
@waynebeeberger3579,Are the citizens  of the    the USA demanding what the poor third world citizens have never had,0,2021-01-07T21:46:13Z,2021-01-07T21:46:13Z
@LowescC,"give 'em credit, Amy- they found a way to keep you from mentioning the Corona virus in the first few seconds...",0,2021-01-07T21:38:57Z,2021-01-07T21:39:34Z
@nettiebutts6672,"And capitol police helped them. Only 26 arrest, Guess it's not the imagination of People of color. Ok.",0,2021-01-07T21:36:31Z,2021-01-07T21:36:31Z
@ALL_CAPS__,They said the South would rise again. Sad day when the Confederate flag is flown inside the Capitol building. We need swift and harsh action for these secessionists. Including their leader Trump.,0,2021-01-07T21:33:12Z,2021-01-07T21:34:01Z
@dabay200,"Don't understand the media hysteria about Trump supporters protesting and storming the Capitol - their protests did nothing to change the outcome, it probably lent more support to Biden in the end. With world leaders now expressing fake outrage to suck up to Biden is really desperate. I'm no Trump supporter but what happened yesterday is just an angry protest, America is already a corrupt corporatist state with legalized bribery and a mafia type healthcare system which the corrupt politicians refuse to even nationalize, so storming the Capitol is not particularly shocking.",0,2021-01-07T21:29:40Z,2021-01-07T21:35:24Z
@youngillustrating,"Do you really have to highlight the communication from the Dictatorship of Venezuela? Why not give time to Jacinta for example, instead you choose to highlight Maduro... 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️",0,2021-01-07T21:29:11Z,2021-01-07T21:29:11Z
@corneliusa.d.3302,"This is an embarrassment of epic proportion. Our great democracy going down the drain. Communist POSs. Had it been BLM, it would have never got this far.",0,2021-01-07T21:25:53Z,2021-01-07T21:26:57Z
@khalimero99,"I think bad cops or good cops, when you get invaded like that by a superior force and backup is still far,
Maybe making a selfie with some one is better than getting your head stampede on..
I mean don't let there be any elusion that the guards and cops there had any control..",0,2021-01-07T21:25:37Z,2021-01-07T21:25:37Z
@alonzojneloms8765,"The Whole system is tainted and Full of Corruption! Fire All Secret Service,  Etc. Traitors of the Constitution!  Nobody by the groves went to jail!!! Biden/Harris need to fire them all. And start over!   Hand picked without  any  White Supremacists background!  Blacks and People of  Color don't take that shot for Covid19!!!",0,2021-01-07T21:22:50Z,2021-01-07T21:22:50Z
@jamesfiegel9675,The DOJ needs to go after cities that give a COP OK out of jail passes for killing black people......or Biden needs to become a lame Duck in 2022 with Progressives and Right wingers that hate Biden in Congress....,0,2021-01-07T21:08:05Z,2021-01-07T21:08:05Z
@benbrown8258,"Please invoke the 25th Amendment quickly as possible. We were told he had learned his lesson from impeachment proceedings.  He did and became much more talented at what he does. We ignore the threat he poses to all life at our peril. ""Oh, he can't  be that bad.""",0,2021-01-07T21:06:44Z,2021-01-07T21:06:44Z
@miguelangelo6074,No comment,0,2021-01-07T21:05:51Z,2021-01-07T21:05:51Z
@mirnarodrigues5982,"We are witnessing the fall of America 🇺🇸 
Things are going to get worse 
There is no place to run anymore because this is a world wide 
Corrupt governments taking over
It’s not a people’s government any longer",0,2021-01-07T21:02:22Z,2021-01-07T21:02:22Z
@dancook4993,The full force of the government will be coming for them the Mob they will be going to prison under federal charges was it worth it,0,2021-01-07T21:01:57Z,2021-01-07T21:01:57Z
@ReddOctober,Other world leaders are more concerned than most of the GOP are.,0,2021-01-07T21:00:12Z,2021-01-07T21:00:12Z
@ms.mittenz,Based venezuela guy rubbing it in,0,2021-01-07T20:58:46Z,2021-01-07T20:58:46Z
@andrei89er,"Trump's presidency, and it's final days in particular, did more damage to U.S. prestige than any virus could have done. The trust in american democracy and rule of law has suffered a serious bludgeoning. The rhetoric of American exceptionalism will have to be thought over, yet again. I bet China's leaders are rubbing their hands gleefully. It's a shambles!",0,2021-01-07T20:58:25Z,2021-01-07T20:58:25Z
@johnsuder7671,"Northwestern and Princeton University study of 20 years of laws passed by Congress released 2014. their conclusion , United States of America is an oligarchy .",0,2021-01-07T20:57:16Z,2021-01-07T20:57:16Z
@yongwoo1020,Ossoff is going to be unbearable over the next 6 years. 🤮,0,2021-01-07T20:56:44Z,2021-01-07T21:00:44Z
@mariaangelova8275,I'm so happy that the two democratic senators were just elected in Georgia!!!! 💙💙💙 Yay!!!!,0,2021-01-07T20:56:14Z,2021-01-07T20:56:14Z
@ns-sf2pz,Number 1 you have to change the Capitol Police change their supervision with someone who's going to guide the Capitol Police to do the right thing and protect Washington and    politicians. And the citizens who follow the Constitution number 2 a lesson to be learned of what happen in Washington DC no protection easy for terrorist to penetrate a breach of security this is the most important thing right now have to build a different department in Washington professional guard ready  standby 24/7 living in the  spot ready to protect Washington this can never happen this is serious what happened in Washington DC anyone can  penetrate Washington DC like what  happening we're not ready to protect the politicians in Washington DC or Americans who followed Constitution.  a lesson to be learned Washington is not protected change everybody's Capitol Police and protectors who are not ready to protect how can this be this is my opinion,0,2021-01-07T20:56:08Z,2021-01-07T21:04:34Z
@DrShawneeLazoreDOHHDPhDML,"Go Holistic! 
Purple Hearts Missions Possible & Healthy Horizons (The Original);
Native American Warriorz Task Force 
Heart Line 💜1-888-383-4838 
Putting an end to all crimes against humanity and our Mother Earth. N.O.W.!  
~LIVE IN LOVE~",0,2021-01-07T20:53:00Z,2021-01-07T20:53:00Z
@jamesfiegel9675,Putin was ecstatic with JOY Yesterday :(,0,2021-01-07T20:52:13Z,2021-01-07T20:52:13Z
@joelyazell7380,Trump will count on President Pence to pardon him in these last days if thrown out of office.,0,2021-01-07T20:52:02Z,2021-01-07T20:52:02Z
@onewrongbrother9328,Law makers? you mean psychopaths and thieves. Cops should have been arresting the politicians for treason.,0,2021-01-07T20:51:50Z,2021-01-07T20:55:42Z
@jamesfiegel9675,House arrest him now or he will destroy the Country and the WORLD!!!!  BS ..orderly....he cant be trusted!!!,0,2021-01-07T20:49:17Z,2021-01-07T20:49:17Z
@drterrycreagh756,I guess he will get away even with this! A dangerous 2 weeks ahead.,1,2021-01-07T20:48:58Z,2021-01-07T20:48:58Z
@jamesfiegel9675,HALF THE PIGS AGAIN ARE NAZIS!!!!,0,2021-01-07T20:47:46Z,2021-01-07T20:47:46Z
@mikmaqjij81,Trump is a sookie,0,2021-01-07T20:45:06Z,2021-01-07T20:45:06Z
@kaf890890,Thank you again for your excellent journalism! Be well!,0,2021-01-07T20:42:23Z,2021-01-07T20:42:23Z
@bethmoore7722,"This is disgusting, but I knew this was coming. Every senator and representative who helped incite this insurrection with what they knew were lies should resign. One is my senator, Ted Cruz, and I’m ashamed and repulsed by his behavior. He must resign.",0,2021-01-07T20:39:34Z,2021-01-07T20:39:34Z
@benjaminfrankel8187,Pretty sure the Trumps Rally should constitute incitement to riot ... He is responsible for those deaths,0,2021-01-07T20:36:04Z,2021-01-07T20:36:04Z
@lilyle9952,"Nancy Pelosi : is a beautiful sight to behold,she got exactly what she wanted. 😹",0,2021-01-07T20:30:48Z,2021-01-07T20:30:48Z
@margicates553,"Well democracy,
It’s been fun.

😣",0,2021-01-07T20:29:09Z,2021-01-07T20:29:09Z
@MaryJane-dc8eb,"Hell yeah, Lebron!",0,2021-01-07T20:27:55Z,2021-01-07T20:27:55Z
@helendavenport4454,where was your ugly face whwn Portland and Seattle were demolished bt antifa.  try telling the whole truth,0,2021-01-07T20:27:13Z,2021-01-07T20:27:13Z
@tonymetoyer2342,Five are but the first deaths. If there are no consequence to this action it will continue and escalate.,0,2021-01-07T20:25:56Z,2021-01-07T20:25:56Z
@ns-sf2pz,Who was in charge of protecting Washington and the politicians where was the Capitol Police at this critical time anybody could come inside the capital they are videosl showing that the police let them in open the doors if this is so who's is going to be hold accountable whoever was in charge of protection Washington DC  need  to get fire right away put new leaders to expedite the Capitol Police to do a better job next time now we got the power to expedite and  to do the right thing  I hope that you learn from last time that you were in office did not do your job Democratic when you had the opportunity to lead and change the situation you did not do nothing you  lost and you find yourself 4 years in this situation of corruption  you won't  use your power and prosecute everybody that was  scheming in this crime voters are  watching to see what the new Democratic in office going to do please don't act scared the voters choose you do your job you have to clean Washington politicians and people who are  expediting corruption and spreading or through Washington we are watching democratic who have the opportunity today to change Washington hold politicians accountable for there action,0,2021-01-07T20:19:53Z,2021-01-07T20:19:53Z
@lilyle9952,美麗的風景線 越來越美麗 😹,1,2021-01-07T20:19:20Z,2021-01-07T20:19:20Z
@lilyle9952,天道好輪迴 蒼天饒過誰 善惡到頭終有報 報應。,0,2021-01-07T20:18:10Z,2021-01-07T20:18:10Z
@erikje7352,"how funny the usa lawmakers are ''shocked'' as the very thing they themselves love to push for in so many other country,s takes place in their own backyard",0,2021-01-07T20:17:36Z,2021-01-07T20:17:36Z
@danielptodd316,"No rubber bullets, or any other riot control. Must only work with minorities",0,2021-01-07T20:11:35Z,2021-01-07T20:11:35Z
@danielvalleduarte,"""SHOOTERS, ITS LIKE HOOTERS WITH GUNS, GET IT!""  - dumbest restaurant owner on the planet",2,2021-01-07T20:10:28Z,2021-01-07T20:10:28Z
@buttafan4010,THE POLICE OPENED THE CROWD BARRICADES AND ALLOWED THE CROWDS IN.,2,2021-01-07T20:10:03Z,2021-01-07T20:10:03Z
@danielptodd316,Don’t these people have jobs?,0,2021-01-07T20:10:03Z,2021-01-07T20:10:03Z
